gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_calls,senior_citizen,churn
Male,33,8,1859.1355230808765,14885.027671832675,Monthly,DSL,Debit Card,6,0,1
Male,27,44,1130.260138240792,49703.2462362107,Yearly,DSL,Debit Card,3,0,0
Female,46,33,1587.4402144284954,52447.19864063997,Monthly,DSL,UPI,2,0,1
Female,27,50,2440.270176600771,121991.12052489074,Yearly,DSL,UPI,9,0,0
Female,29,11,2948.352313129748,32491.06846234735,Yearly,DSL,Debit Card,3,0,1
Female,47,28,2816.720093692465,78829.3138488915,Yearly,Fiber,Debit Card,2,0,0
Female,58,70,2820.4380456848717,197345.23225745006,Monthly,DSL,Credit Card,2,0,0
Male,18,41,1385.0040840872034,56871.69538633533,Monthly,Fiber,Cash,8,0,1
Female,22,16,1564.7326773683355,25014.633063749643,Yearly,Fiber,UPI,3,0,1
Male,37,68,2204.21557019625,149945.19728791487,Monthly,Fiber,Cash,8,0,1
Male,25,48,2788.9182057384673,133823.90270209088,Monthly,DSL,Debit Card,9,0,1
Male,60,56,682.3845002506285,38242.805036459926,Monthly,Fiber,Cash,4,0,0
Female,29,64,1120.4530323334284,71783.65624399096,Monthly,DSL,UPI,6,0,1
Male,18,59,674.9664804040957,39731.35114830964,Monthly,Fiber,UPI,4,1,1
Male,37,62,1951.4230308905294,121054.35506815003,Monthly,Fiber,Cash,0,1,1
Female,45,11,1126.0126915963515,12400.406208554252,Monthly,DSL,UPI,1,0,1
Male,60,18,1179.4912017839483,21252.335982892786,Monthly,Fiber,Credit Card,4,1,0
Male,54,19,490.47309061754396,9323.62032189453,Monthly,DSL,Debit Card,5,0,0
Female,64,55,1243.4493668804982,68464.61019908413,Monthly,DSL,Debit Card,6,0,1
Male,54,26,2627.7405699842802,68229.94149103841,Monthly,None,UPI,1,0,0
Male,29,6,928.2965921052544,5521.985230938695,Yearly,DSL,Debit Card,9,0,0
Male,54,4,2176.006158767177,8779.17714284054,Yearly,Fiber,Credit Card,8,1,1
Female,66,29,1998.9965313342002,58021.368549198196,Yearly,Fiber,UPI,5,0,0
Female,66,59,2630.4084425966116,155097.6271452358,Yearly,Fiber,Credit Card,1,1,0
Female,61,17,656.1774586578033,11158.418053824598,Monthly,None,Credit Card,1,0,0
Male,45,43,2938.4928929316166,126361.10893220204,Yearly,Fiber,Debit Card,2,0,0
Male,64,66,1872.097344308987,123538.60115141873,Monthly,Fiber,Debit Card,0,0,1
Female,32,34,2986.7802113363987,101510.00585184996,Monthly,Fiber,Cash,8,0,0
Male,23,8,2760.0897598377974,22117.063048784847,Monthly,DSL,Credit Card,9,0,1
Male,61,13,897.0966347053857,11603.814344110966,Monthly,Fiber,Debit Card,3,0,0
Female,37,8,450.63742673894535,3664.889126325904,Monthly,None,Credit Card,4,1,0
Female,67,65,989.2255532474761,64360.26839323944,Monthly,Fiber,Cash,6,0,0
Male,31,43,1723.4218522984336,74090.19193634721,Yearly,Fiber,Credit Card,0,0,0
Male,19,39,762.310191076013,29686.807054146437,Monthly,Fiber,UPI,2,0,0
Male,26,59,751.141310198569,44274.112938033715,Monthly,DSL,Cash,2,1,0
Female,54,44,1548.0025771839134,68108.57166089142,Monthly,None,Cash,1,0,0
Female,37,9,388.82352215726775,3543.3275443652815,Monthly,Fiber,Credit Card,7,0,1
Female,43,37,628.0978228371303,23211.39318317259,Monthly,Fiber,Credit Card,4,0,1
Female,46,36,1421.8256164014583,51207.73085954405,Yearly,DSL,Debit Card,0,0,0
Male,18,28,469.45075486150944,13121.118028238783,Monthly,Fiber,UPI,1,0,1
Female,52,42,1370.2386524299293,57510.9280398873,Monthly,Fiber,Cash,0,0,1
Female,23,43,1578.8169180608018,67794.09937979764,Monthly,Fiber,Cash,5,1,0
Female,54,42,1517.4198579974088,63632.416857038246,Monthly,Fiber,Cash,8,1,1
Female,22,66,2645.772114988336,174566.40112479657,Yearly,Fiber,Debit Card,6,0,1
Female,50,55,1730.1686286396775,95140.55583254246,Monthly,Fiber,UPI,4,1,0
Male,66,48,1562.5472486907172,75072.52017062683,Yearly,Fiber,Cash,2,0,0
Male,68,22,1407.9149625574987,31033.826024851056,Yearly,DSL,Cash,7,0,0
Female,31,27,2506.5831214221125,67631.17733091464,Yearly,Fiber,Debit Card,9,0,0
Male,29,67,2715.6528307995495,181897.64775216667,Yearly,DSL,Credit Card,3,0,0
Female,59,13,2602.7546668322175,33781.27508303283,Monthly,Fiber,Cash,8,0,0
Female,37,45,2117.5757609547554,95258.75671106977,Monthly,DSL,UPI,4,0,0
Male,67,10,669.8767141154204,6698.406885066542,Monthly,Fiber,UPI,5,0,0
Male,41,9,1046.5489176284332,9406.673813062214,Yearly,DSL,UPI,4,0,0
Female,60,54,423.37027194133907,22805.64932458861,Yearly,Fiber,UPI,9,0,0
Female,51,27,2812.225002473308,75856.16534876805,Yearly,None,Debit Card,6,0,1
Female,42,34,2083.156030165458,70729.82058812282,Yearly,Fiber,Cash,6,0,1
Male,67,1,2314.179787645752,2244.972435379053,Monthly,Fiber,Debit Card,0,0,1
Female,46,32,1140.243696872018,36528.869573943404,Monthly,None,UPI,1,1,1
Female,56,71,2582.2645101488242,183289.50793443565,Monthly,DSL,UPI,6,0,1
Female,48,67,999.928866012892,66988.95438488807,Yearly,Fiber,UPI,7,0,0
Male,64,20,303.4381442036142,6087.0231138569325,Yearly,None,Debit Card,3,0,0
Female,60,35,1315.3203988058735,46113.5821387719,Yearly,Fiber,UPI,5,0,0
Female,67,17,1840.0559985894981,31358.72299570015,Yearly,Fiber,Cash,9,1,0
Male,40,18,1591.5031165069108,28696.202843860665,Yearly,None,UPI,2,0,0
Female,61,45,2626.605584956812,118104.28272146624,Yearly,Fiber,Cash,6,0,0
Female,55,53,583.5942720816507,30945.510504144575,Yearly,None,Cash,2,1,0
Male,37,68,1794.323289711059,122071.30039451832,Monthly,Fiber,UPI,6,0,1
Female,40,65,1684.0442445164501,109366.33350252193,Yearly,DSL,Debit Card,7,0,0
Male,62,1,1058.7610518648403,1068.697974596156,Monthly,DSL,Credit Card,2,0,1
Male,69,58,2519.0159039579285,146174.47525871705,Yearly,None,Credit Card,1,0,0
Female,33,26,2331.691370881957,60618.79605809934,Monthly,DSL,Cash,5,0,1
Female,67,20,2277.7198057959436,45455.21735649836,Monthly,Fiber,Debit Card,3,0,1
Female,59,10,2664.7196913278012,26549.399584945135,Yearly,DSL,Credit Card,7,0,1
Female,25,59,2250.518421678107,132763.91408649107,Monthly,Fiber,UPI,1,0,1
Male,67,41,924.9714876297614,37854.832726303575,Yearly,DSL,UPI,3,0,0
Female,38,5,2204.019321454166,11052.98673868948,Monthly,None,Cash,1,0,0
Male,18,65,1129.7975961525785,73478.60360289883,Monthly,DSL,Debit Card,1,0,0
Female,25,17,952.8715559381704,16134.392410041024,Monthly,DSL,Debit Card,1,0,0
Female,46,22,496.10970082899377,10992.12007594276,Monthly,Fiber,Credit Card,0,0,0
Female,49,41,2307.877166938727,94611.34541348359,Monthly,DSL,Credit Card,3,0,0
Male,55,68,2218.7025972644906,150800.34579550376,Monthly,Fiber,UPI,1,0,1
Female,22,69,932.1485897200531,64371.10301029754,Monthly,DSL,Cash,8,0,0
Female,64,11,2322.3233451552214,25603.55169671079,Monthly,Fiber,Debit Card,8,0,1
Female,39,56,2777.1703843525934,155549.4006182783,Monthly,DSL,Credit Card,6,0,1
Female,64,51,590.6781852272641,30195.280557230977,Yearly,Fiber,Credit Card,5,0,0
Male,51,21,927.1189236442924,19516.971990936276,Monthly,DSL,Cash,2,0,0
Female,18,26,2324.7041440357516,60518.74889237493,Monthly,Fiber,Cash,6,0,0
Male,43,19,1040.1680184691113,19749.96996061021,Yearly,DSL,UPI,0,1,0
Male,60,60,1985.5927305660352,119185.083259582,Monthly,Fiber,Cash,8,0,1
Male,27,71,518.1434060520291,36888.13214237988,Yearly,DSL,UPI,3,0,0
Male,47,47,1519.9466935795544,71482.48083774299,Yearly,Fiber,UPI,5,0,1
Male,67,71,2294.5468393809733,162835.66235209652,Yearly,DSL,Cash,5,1,1
Male,35,26,2152.5876462167816,55970.942546122154,Monthly,Fiber,Cash,2,0,0
Female,34,40,2499.6946718246786,100005.25643123574,Yearly,DSL,Cash,3,0,0
Male,43,5,2668.1207418285558,13275.445844157057,Yearly,Fiber,Cash,9,1,1
Male,25,21,2386.5954533986474,50211.0828482072,Monthly,DSL,Cash,2,0,1
Male,64,4,2112.2869059351,8384.263579267325,Monthly,Fiber,UPI,5,0,0
Female,57,23,384.6507279032841,8782.47832571818,Monthly,Fiber,Credit Card,0,0,1
Female,66,15,1743.410018205499,26234.183700677397,Yearly,DSL,Debit Card,7,0,0
Male,29,8,400.78385727010254,3199.3119447851545,Monthly,Fiber,Debit Card,7,0,0
Female,44,41,2480.783106213261,101624.7450105986,Yearly,Fiber,UPI,8,1,0
Male,25,19,1164.9562160418855,22153.805604783527,Monthly,None,UPI,5,0,0
Male,42,46,1817.5593101183865,83628.09353517239,Yearly,None,Credit Card,0,0,0
Female,63,28,1053.502329761037,29410.965385046344,Monthly,DSL,Cash,2,0,0
Male,21,68,2411.750389826793,164093.53100734862,Monthly,Fiber,UPI,0,0,1
Female,50,15,2692.5568219331367,40397.15832205596,Monthly,Fiber,Debit Card,4,0,1
Female,18,37,1375.3347343752728,50899.34431632105,Monthly,DSL,Cash,2,0,1
Male,36,1,2628.89046247967,2632.913545380149,Monthly,Fiber,UPI,1,0,1
Male,48,67,1020.1025201320974,68369.01520477945,Monthly,None,Cash,2,0,0
Female,33,24,1742.5844923039142,41774.887765848696,Monthly,Fiber,Debit Card,8,0,0
Male,31,27,2617.6558605645005,70634.15650483649,Yearly,None,Cash,7,0,1
Male,65,40,1178.879625062634,47157.45282046458,Yearly,DSL,UPI,2,0,0
Male,22,63,2874.9141157108315,181180.92646073512,Monthly,DSL,UPI,1,0,0
Female,58,61,628.0746548097358,38222.52685869272,Monthly,Fiber,Debit Card,4,0,1
Female,43,36,348.3426882534668,12561.017619568855,Monthly,None,Credit Card,0,1,0
Male,45,24,2740.1654519611147,65825.32647556801,Yearly,Fiber,Credit Card,3,0,0
Female,19,24,484.35139859925505,11555.817020789567,Monthly,DSL,Cash,7,0,1
Female,67,4,2977.1008290582276,11811.407824629025,Monthly,DSL,UPI,0,0,1
Female,23,67,2867.7715273435865,192103.23499104858,Monthly,Fiber,UPI,4,1,1
Female,26,34,668.9564570980658,22762.14828268016,Yearly,Fiber,Debit Card,3,0,0
Female,50,57,1750.4784893699277,99704.93052876684,Monthly,DSL,Debit Card,5,0,0
Male,58,49,798.2848031612897,39101.17982909769,Yearly,Fiber,UPI,6,0,0
Male,42,53,1455.0189671813237,77126.46956008501,Monthly,DSL,Debit Card,8,0,0
Male,65,23,464.84784900154824,10711.277145987073,Monthly,Fiber,Credit Card,0,1,1
Female,30,69,903.5963870507917,62303.0330507047,Monthly,Fiber,Credit Card,9,0,0
Female,26,53,1279.836550277029,67811.34309187978,Monthly,DSL,Cash,3,0,0
Male,30,62,1483.348250664348,92023.25938700308,Monthly,DSL,Debit Card,5,0,0
Female,48,41,2938.2398971640114,120556.07872254861,Monthly,Fiber,Cash,9,0,0
Male,58,57,2480.2372433467494,141445.89893698838,Monthly,None,Debit Card,6,1,1
Male,28,60,2290.0068496422546,137413.26767888197,Monthly,None,Debit Card,6,0,0
Male,21,54,1749.0115498033306,94428.68224996864,Monthly,DSL,Credit Card,7,0,1
Female,51,70,2566.993953631727,179656.16807709515,Yearly,Fiber,UPI,9,0,0
Female,55,57,1215.17165627042,69189.77572063074,Monthly,Fiber,Debit Card,7,0,1
Male,63,10,2213.0276044879533,22051.58629432276,Monthly,DSL,Debit Card,7,0,0
Male,21,40,2982.2167335210647,119326.34086582532,Monthly,DSL,Debit Card,7,0,0
Male,55,7,1148.4980541250368,7991.44526210949,Monthly,Fiber,UPI,7,0,0
Male,36,38,2118.847344186712,80467.13141638154,Monthly,DSL,Cash,5,0,1
Female,23,61,2578.6501332114326,157397.29713679294,Monthly,Fiber,Cash,8,0,0
Female,51,3,2771.680475046815,8252.626616715204,Monthly,Fiber,Debit Card,2,1,1
Male,35,51,2237.4182655382747,114037.94349434978,Monthly,DSL,Debit Card,5,0,0
Male,30,47,1064.741393226268,49962.582527186576,Yearly,DSL,Cash,4,0,0
Female,58,68,1179.9618092361554,80253.36409709194,Monthly,Fiber,Cash,7,0,0
Female,40,38,355.04668673470337,13517.34686111915,Monthly,DSL,Credit Card,3,0,1
Male,36,36,2353.392139713076,84695.16261492211,Monthly,None,Debit Card,3,0,0
Male,62,41,414.3969363672687,16997.357058160313,Monthly,DSL,Cash,9,0,1
Male,28,69,2633.5613574274134,181773.4135686805,Yearly,DSL,Credit Card,9,0,1
Female,18,13,619.3836590812548,8115.608401720662,Monthly,Fiber,UPI,4,1,1
Female,41,58,763.0665827669955,44349.444215628864,Monthly,Fiber,Debit Card,5,0,1
Female,24,50,1585.6214712470407,79345.9271595366,Monthly,Fiber,Cash,3,0,1
Male,42,30,2291.2771209556045,68751.28191601162,Monthly,DSL,Debit Card,1,0,0
Male,38,62,674.3059540375098,41742.90054349297,Yearly,DSL,Credit Card,1,0,0
Female,32,25,1487.1919026795458,37099.75027852921,Monthly,Fiber,Cash,2,0,0
Female,18,27,1602.698440907283,43183.76028247881,Monthly,Fiber,UPI,1,0,0
Male,29,51,872.1712325051966,44514.0380241221,Monthly,Fiber,UPI,0,0,0
Female,24,57,611.0076170377057,34888.941422228825,Monthly,Fiber,Credit Card,7,0,0
Female,32,47,2557.3364920612266,120196.55191701447,Monthly,None,UPI,4,0,1
Male,38,39,1655.6572543594668,64481.57575498593,Monthly,DSL,UPI,9,0,1
Female,36,16,337.82933715721305,5412.363509433676,Yearly,Fiber,UPI,0,0,0
Male,46,22,2467.0495135345805,54362.23915006568,Monthly,DSL,UPI,8,1,1
Male,42,54,2947.143274619379,159165.25946763298,Monthly,DSL,UPI,7,0,1
Male,50,21,1935.0007276184676,40696.900777680385,Monthly,DSL,UPI,3,0,1
Male,66,16,1659.012645126991,26604.232851710207,Monthly,Fiber,UPI,7,0,1
Male,49,59,2670.7228302213966,157659.07280301856,Monthly,Fiber,Cash,9,1,0
Male,66,31,2870.7953321484165,89048.7010497309,Yearly,Fiber,UPI,6,0,1
Male,52,42,2336.2496729366435,98172.02636614165,Yearly,DSL,Cash,6,0,0
Female,61,32,1501.7229102825772,48001.9536620366,Monthly,DSL,Debit Card,0,1,0
Male,55,59,1897.9977781948892,111893.85394456268,Monthly,DSL,Credit Card,5,0,0
Male,43,34,2191.525485548598,74515.3864016631,Monthly,Fiber,UPI,3,0,1
Female,28,9,823.5386417048638,7336.734616933126,Monthly,Fiber,Credit Card,9,0,1
Female,52,11,1506.4427869843828,16663.309832083807,Yearly,Fiber,UPI,9,0,1
Female,25,10,2539.5174147366697,25353.159099893306,Monthly,None,Cash,9,0,1
Male,63,17,2066.758440945796,35205.48233675538,Monthly,Fiber,UPI,1,0,0
Female,31,68,1409.250981472006,95806.5916651369,Yearly,Fiber,Debit Card,9,0,0
Male,27,48,2090.0788418396396,100288.42325827418,Monthly,None,Credit Card,6,0,0
Male,19,52,618.2005125956416,32233.45836944869,Yearly,DSL,Credit Card,8,1,0
Male,63,25,1383.043548525166,34548.7532275464,Yearly,DSL,Debit Card,4,0,0
Male,26,21,2440.447052500252,51227.445684237915,Monthly,Fiber,Cash,7,0,0
Female,20,65,894.3737252689497,58055.51049840431,Monthly,DSL,Cash,4,0,1
Female,38,63,801.0960704050278,50503.14176857325,Yearly,Fiber,Debit Card,6,0,1
Male,43,51,2866.210381774365,146134.4973533881,Yearly,DSL,Credit Card,6,0,1
Male,25,36,865.7235998828229,31183.170429349524,Monthly,Fiber,UPI,8,0,1
Male,65,66,1003.4801650554538,66247.9612344706,Monthly,Fiber,Cash,2,0,0
Female,19,15,2916.9630350417124,43798.28546474484,Monthly,DSL,UPI,0,0,1
Male,23,39,2282.713139715569,89074.86074614168,Monthly,DSL,Credit Card,1,0,0
Male,45,70,2187.910639163526,153156.63522832713,Monthly,DSL,UPI,5,0,0
Female,46,1,2601.9012364073697,2568.09962592805,Monthly,Fiber,Debit Card,9,0,1
Female,43,23,611.7223220393446,14137.103585871873,Monthly,Fiber,Cash,9,1,0
Male,42,39,2205.0818387660192,85960.16484175644,Monthly,DSL,Cash,8,0,1
Female,29,57,1658.959245186245,94562.17879450983,Yearly,DSL,Debit Card,2,0,0
Female,22,34,2537.7067287671775,86262.27929472478,Yearly,None,Debit Card,9,0,0
Male,51,41,1670.9826403960246,68581.30393343094,Monthly,DSL,Cash,1,1,0
Female,65,13,1973.6516565260629,25643.85524106798,Monthly,DSL,Cash,0,0,0
Male,54,70,1588.903741278747,111200.48172727978,Monthly,None,Cash,1,0,1
Female,32,6,1590.029093600779,9578.139300184203,Monthly,Fiber,Credit Card,2,0,1
Male,61,52,2372.518940766945,123391.47314185344,Yearly,Fiber,Credit Card,6,0,1
Male,53,3,1996.1292817476647,5909.837211942164,Monthly,Fiber,Credit Card,1,0,1
Male,32,63,2008.810644345408,126556.7043550295,Yearly,Fiber,UPI,4,0,0
Female,60,49,1514.7627063451196,74270.4682885775,Monthly,DSL,Credit Card,1,0,1
Male,65,47,1732.9956401113245,81549.21003815053,Monthly,DSL,Cash,6,0,1
Female,40,55,2312.437698752926,127209.90279820497,Monthly,DSL,Credit Card,9,0,0
Male,23,64,2529.040481602179,161832.64943582774,Monthly,Fiber,Cash,7,1,1
Male,63,65,2179.7157857889247,141626.75639624053,Monthly,DSL,Debit Card,7,0,1
Female,67,67,2793.9970698833445,187272.36972901475,Yearly,Fiber,UPI,7,0,0
Male,61,15,2513.8750379974426,37771.03861238434,Yearly,DSL,UPI,9,0,1
Male,60,32,1816.0322324856998,58059.816003698266,Yearly,Fiber,Debit Card,8,0,0
Female,62,68,2111.796396138089,143542.28135541937,Yearly,DSL,Cash,0,0,0
Male,38,18,2800.032347687229,50443.609613732355,Yearly,Fiber,UPI,0,0,0
Male,40,43,1970.7537194562576,84705.40034900283,Monthly,Fiber,Credit Card,9,0,1
Male,60,35,2525.9787595455427,88370.53634376639,Monthly,DSL,Cash,1,0,1
Male,33,58,2158.788359692965,125140.1829116055,Yearly,DSL,UPI,5,0,1
Female,64,33,1789.2281748632595,58997.32487442953,Monthly,DSL,Debit Card,0,0,0
Female,32,14,951.9631276214534,13312.985298218879,Yearly,DSL,Cash,4,0,0
Male,42,34,1449.1933025647559,49319.13995465618,Monthly,None,UPI,4,1,0
Female,53,61,2911.9056270510323,177593.50486899572,Monthly,None,Debit Card,3,0,1
Male,28,4,2074.9665348360204,8265.58700724005,Yearly,DSL,Cash,4,0,0
Female,68,59,1822.867526915272,107506.16673851154,Monthly,DSL,Credit Card,0,0,0
Male,32,29,2817.982888926214,81717.16051236242,Monthly,Fiber,Cash,5,0,0
Male,21,6,1882.5818088011115,11231.618192394933,Yearly,DSL,Credit Card,6,0,1
Male,38,49,1719.422799726988,84248.84333342883,Yearly,Fiber,Cash,7,0,0
Male,30,40,2349.139308905554,94006.4074674611,Monthly,None,Debit Card,1,0,1
Male,39,65,2223.19717126367,144413.77423294506,Yearly,Fiber,Credit Card,6,1,1
Male,36,69,820.5320227027684,56518.66544255217,Yearly,Fiber,Credit Card,5,0,0
Female,51,27,1571.5323413501271,42346.39779848433,Yearly,DSL,Cash,8,0,0
Male,31,6,1574.7916956128802,9455.882186022904,Yearly,Fiber,UPI,7,0,0
Female,21,13,1320.2061911570308,17233.57150167848,Monthly,Fiber,Credit Card,3,0,0
Male,65,64,1695.6924018110835,108425.29060911339,Monthly,DSL,Cash,8,0,1
Female,69,62,1414.3899738632895,87779.51064044089,Monthly,DSL,Debit Card,0,0,0
Female,63,19,837.2328215721944,15828.6793121858,Monthly,DSL,Cash,5,0,1
Female,44,43,1412.3895156416388,60801.145878202115,Monthly,Fiber,Cash,7,0,1
Male,46,20,494.14775844757685,9879.526121948127,Monthly,DSL,Credit Card,3,0,0
Male,64,68,1853.6218294909113,126078.15588283775,Monthly,Fiber,UPI,1,0,0
Female,45,44,2603.8672821410023,114572.29701109354,Monthly,Fiber,Debit Card,1,0,0
Male,52,23,2257.275127757299,51912.737583453745,Monthly,DSL,Credit Card,9,0,1
Female,25,2,1272.0639081461004,2611.1077019650793,Yearly,DSL,Credit Card,0,1,0
Male,33,22,534.0922550587321,11801.20688720567,Monthly,DSL,Credit Card,4,1,0
Female,59,57,844.803377908231,48150.472988073765,Monthly,DSL,Debit Card,5,0,0
Female,53,7,1771.8239193360564,12325.094621231607,Monthly,Fiber,UPI,3,0,0
Male,47,56,858.0541251341887,47974.11159937745,Monthly,DSL,Debit Card,3,1,1
Female,35,67,1767.7274004694123,118498.04372359444,Yearly,Fiber,Debit Card,4,0,0
Male,19,16,924.3173668625271,14794.95599406994,Monthly,None,UPI,4,0,0
Female,66,51,2591.0944475853967,132142.1346548991,Monthly,DSL,Debit Card,8,0,1
Female,30,12,1371.6329766692413,16495.70908830304,Monthly,DSL,Cash,7,0,0
Male,21,53,961.9866900501258,51057.06288933952,Monthly,DSL,Debit Card,8,0,1
Male,43,5,2492.280686667066,12487.17806221799,Monthly,DSL,Credit Card,2,0,0
Male,42,27,1224.665204974717,33118.530114786656,Monthly,DSL,Debit Card,2,0,1
Female,47,12,600.0167571647112,7253.255190799926,Monthly,Fiber,Credit Card,0,0,0
Male,28,17,1839.1056267898323,31236.04794518574,Yearly,Fiber,Debit Card,9,1,1
Female,24,6,1869.2233519825695,11170.156751023616,Yearly,DSL,Credit Card,5,0,0
Female,48,5,2228.6783231364825,11203.624429117444,Monthly,None,Credit Card,3,0,0
Male,61,57,947.5924696626411,53988.20652912739,Monthly,Fiber,Credit Card,7,0,0
Male,27,28,1497.1826155490617,42001.780436678266,Monthly,Fiber,UPI,1,0,0
Female,56,69,1061.393381415172,73150.08145699288,Monthly,Fiber,Debit Card,1,0,0
Female,30,59,517.5750875123579,30448.57366564418,Monthly,DSL,Debit Card,6,0,0
Male,48,33,2665.8573329429073,88058.69281913622,Yearly,Fiber,Cash,4,0,0
Male,24,62,2266.948472118521,140580.4962541846,Monthly,Fiber,Cash,0,0,0
Male,66,50,1112.950260538762,55623.432898227766,Yearly,DSL,Cash,6,1,0
Male,59,19,1917.3070807543631,36479.846617296134,Monthly,DSL,Debit Card,6,0,1
Male,59,69,842.4122279630756,58160.90909145094,Yearly,Fiber,UPI,9,0,0
Female,53,66,2702.6388788485815,178380.4062133703,Monthly,Fiber,Credit Card,5,0,1
Female,37,47,609.2471270771578,28554.389641158945,Yearly,DSL,Debit Card,3,0,0
Female,21,39,309.3602928710624,12127.487339429985,Monthly,DSL,UPI,7,0,0
Female,24,68,1654.4221338957918,112573.90974304997,Yearly,None,UPI,1,0,0
Male,18,33,1873.4451233227471,61758.122807361186,Yearly,DSL,Debit Card,1,0,0
Male,61,13,1862.2063647986718,24278.785072778148,Yearly,Fiber,Credit Card,1,0,0
Male,62,54,446.18220408213097,24169.408482638384,Monthly,DSL,UPI,2,0,0
Female,59,7,1146.9182786797678,8038.313673216077,Yearly,Fiber,Debit Card,5,0,1
Female,64,14,1646.8371564715958,23086.95599784688,Monthly,Fiber,Credit Card,0,1,1
Male,30,19,883.7638011935504,16767.959686680355,Monthly,None,Cash,1,0,0
Male,39,54,2655.08989081192,143331.21243334553,Yearly,DSL,UPI,9,0,0
Female,38,20,534.1950815458719,10728.298260307765,Monthly,Fiber,UPI,1,1,0
Female,39,29,1614.9379925145158,46905.57681272412,Monthly,Fiber,Debit Card,0,0,1
Male,45,24,2165.823355285511,52010.57603744341,Monthly,Fiber,Debit Card,2,0,0
Male,26,63,1005.7279703631026,63363.18025500478,Yearly,Fiber,Credit Card,9,0,0
Female,43,57,1984.449989893299,113045.43437728687,Monthly,DSL,Cash,6,0,1
Male,26,8,2538.3399053844114,20217.410985596256,Monthly,Fiber,Cash,0,0,1
Male,32,62,812.9098327566284,50389.54798896031,Monthly,None,Debit Card,6,0,0
Male,27,29,2775.4955979271294,80399.24225262624,Yearly,Fiber,Debit Card,4,0,0
Female,41,17,1793.6080381883667,30505.203575583677,Monthly,DSL,Credit Card,8,0,0
Female,59,66,1106.9264116128634,73033.68900471253,Yearly,None,Debit Card,1,0,0
Female,25,6,1462.317343532131,8825.341885129179,Monthly,DSL,Credit Card,0,0,0
Female,41,58,1141.9180862232474,66192.37870031557,Yearly,Fiber,Credit Card,8,0,0
Female,33,69,2256.8001318199535,155737.8056357703,Yearly,Fiber,Cash,7,0,1
Female,66,28,2449.011791220857,68579.86685853501,Monthly,Fiber,Credit Card,9,0,0
Female,43,62,2547.930959260385,157872.66195924833,Monthly,None,Cash,5,0,0
Male,44,41,2960.574273881501,121298.0231087944,Yearly,None,Cash,4,0,0
Male,54,69,2435.4675897410457,168005.33733462935,Monthly,None,Cash,7,0,1
Male,21,41,1922.736990859121,78908.66364142812,Monthly,DSL,Debit Card,7,0,1
Male,67,49,1214.8948056578163,59459.24846821296,Yearly,Fiber,Cash,4,0,0
Male,41,49,1769.4077115190235,86743.15673052425,Yearly,None,Credit Card,6,0,0
Male,36,71,409.88406653409464,29196.442037151177,Monthly,None,Debit Card,0,0,0
Male,53,3,2310.0277039307653,6988.196622330526,Monthly,Fiber,Credit Card,3,1,1
Female,56,10,1503.0799717486748,14979.388789824157,Monthly,Fiber,Debit Card,1,1,1
Female,27,35,353.0627202769066,12438.868261774347,Monthly,DSL,Credit Card,9,1,0
Male,42,2,467.7687420781092,854.1589154578965,Yearly,Fiber,UPI,2,1,0
Male,35,24,1345.159452318743,32277.45524402398,Yearly,Fiber,UPI,0,0,0
Female,36,38,1874.2381013497748,71298.55623283672,Yearly,None,UPI,1,0,0
Male,53,22,1552.350662170742,34179.9677096077,Monthly,None,Credit Card,0,0,0
Male,27,26,1970.8516566888181,51224.87198685481,Monthly,Fiber,Debit Card,7,0,1
Female,50,43,1595.7944987366607,68577.72601902384,Monthly,Fiber,Cash,3,0,0
Male,67,55,2085.6003827996365,114683.04093504367,Monthly,DSL,Cash,2,0,0
Female,22,39,890.6403746111623,34736.76296603718,Yearly,DSL,Credit Card,0,0,0
Male,64,29,603.6766053957779,17470.43034245212,Monthly,Fiber,Credit Card,1,0,0
Female,66,20,1909.3716774892819,38281.22712220209,Monthly,DSL,Credit Card,2,0,0
Female,52,41,1607.66169572803,66000.74505546247,Yearly,None,Credit Card,2,0,0
Female,61,54,371.5426659213253,20137.43825339443,Yearly,None,Cash,5,1,0
Male,51,20,1326.301090831197,26510.38778372847,Yearly,Fiber,Debit Card,9,0,0
Female,50,19,585.5390808256878,11163.502889555115,Yearly,Fiber,Cash,7,1,0
Male,38,66,1733.663445732277,114502.35327973748,Monthly,None,Credit Card,5,0,1
Male,34,30,1367.599735083163,41098.077950030674,Monthly,Fiber,UPI,1,0,0
Male,39,53,1954.5101599781483,103571.9038816459,Monthly,DSL,Cash,1,0,0
Male,65,34,2474.1259906796436,84042.76089297232,Monthly,Fiber,UPI,6,0,1
Female,54,22,1108.1054463720252,24293.445892951466,Yearly,Fiber,UPI,0,0,1
Female,32,67,2896.675681245574,194092.6834524986,Monthly,Fiber,Credit Card,0,0,1
Male,52,6,1745.213151586451,10499.804496560891,Monthly,Fiber,Cash,6,0,1
Male,45,27,1968.3851566379276,53216.36775014345,Monthly,None,Debit Card,8,1,1
Female,24,10,2136.81540770949,21326.657081163106,Monthly,Fiber,Cash,4,0,1
Male,49,48,2099.1751306154924,100693.90036765364,Yearly,None,Debit Card,0,0,1
Female,28,70,1678.6210062216676,117479.27160215238,Monthly,None,Debit Card,4,0,0
Male,27,59,1456.6635860096455,85913.86659929554,Yearly,Fiber,Credit Card,0,0,0
